pid,labels
21001,"34,3,263,21,187"
21002,"4,199,200,41,42,170,337,435,311"
21003,"233,10,11,51,220,221"
21004,"419,131,38,134,11,63"
21005,"260,199,169,170,171"
21006,"199,135,169,431,21,124"
21007,"160,33,35,36,423,21"
21008,"352,0,288,271,469"
21009,"323,199,170,10,145,181,60"
21010,"224,161,40,41,111"
21011,"3,187,108,21"
21012,"320,17,58,3"
21013,"10,322,83,54"
21014,"193,131,133,5,41,215"
21015,"3,325,301,21,85,53"
21016,"420,328,296,83,54,31"
21017,"326,457,266,265,105,218"
21018,"10,493,145,220,221"
21019,"355,456,271,313,346"
21020,"288,360,271,497,213,214"
21021,"514,199,8,21,182,382"
21022,"0,456,271,280,255"
21023,"102,135,204,13,244,21"
21024,"10,145,402,83,54"
21025,"96,322,115,21,54,31"
21026,"34,163,162,139,237,155"
21027,"64,65,43,80,24"
21028,"417,4,392,296,15,17,56"
21029,"32,297,265,169,311,31"
21030,"64,72,11,12,44,80"
21031,"3,15,16,51,52"
21032,"128,194,3,40,139,145"
21033,"3,199,200,170,108,337,21,311"
21034,"72,233,44,51,220,221"
21035,"8,308,23,89,26"
21036,"128,195,455,265,271,340"
21037,"353,2,1,271,342"
21038,"448,64,145,402,54,55"
21039,"514,8,308,26,350"
21040,"160,324,166,41,15,151,315"
21041,"0,456,169,170,271"
21042,"34,4,263,19,375"
21043,"73,10,395,44,496,145"
21044,"13,110,401,53,122"
21045,"32,66,202,111,30,31"
21046,"451,4,8,9,50,188"
21047,"128,160,324,41,186,315"
21048,"4,238,111,112,19"
21049,"169,337,21,311,187"
21050,"1,199,169,170,426,337,434,311,223"
21051,"100,40,180,120,316,30"
21052,"32,391,8,405,31"
21053,"193,131,199,170,171,23,31"
21054,"226,131,40,368,184"
21055,"202,108,111,51,52,21"
21056,"131,40,145,146,406"
21057,"224,164,325,41,53,21"
21058,"34,3,263,329,170,17"
21059,"4,5,331,301,238,21"
21060,"74,84,118,23"
21061,"259,260,199,169,170,426,311"
21062,"0,1,277,216,380,413"
21063,"10,145,402,83,54"
21064,"40,406,131,134"
21065,"64,448,72,265,44,376"
21066,"448,64,34,143,220,221"
21067,"326,105,10,220,221"
21068,"38,135,82,309,250"
21069,"3,40,41,21,126"
21070,"448,65,64,524,145"
21071,"323,199,170,43,145,181,24"
21072,"448,64,323,199,170,93"
21073,"326,105,10,145,402,220"
21074,"169,170,171,199"
21075,"160,135,74,431,315,317"
21076,"326,105,10,493,145,220"
21077,"326,105,10,265,376,220"
21078,"38,135,309,250,189"
21079,"355,456,271,26,350"
21080,"67,10,11,44,493,145,54"
21081,"3,199,200,170,337,21,311,187"
21082,"513,418,131,265,241,277"
21083,"64,199,73,44,80,382"
21084,"326,105,10,220,221"
21085,"448,65,90,64"
21086,"165,38,71,135,74,24,250"
21087,"34,3,199,200,170,337,21,311,447"
21088,"64,93,473,220,221"
21089,"199,202,111,145,437,343"
21090,"451,203,50,147,148"
21091,"128,194,40,139,111,145,412"
21092,"3,199,200,170,108,337,21,311"
21093,"128,194,3,100,367,145,21"
21094,"327,8,265,269,344,218"
21095,"256,515,359,265,213,255"
21096,"296,10,43,306,24,60"
21097,"64,10,145,54,93,478"
21098,"4,238,435,21,182"
21099,"225,135,147,244,120,156"
21100,"323,199,170,43,23,24"
21101,"259,199,135,169,170,426,431,311"
21102,"34,17,18,116,447"
21103,"26,38,231,457,240,218"
21104,"160,166,15,151,152,315"
21105,"0,8,457,271,218,444"
21106,"4,68,435,21,182,53"
21107,"97,3,228,5,21"
21108,"128,130,163,162,131,241"
21109,"199,168,111,17,284,382"
21110,"448,64,80,145,402"
21111,"162,163,135,199,170,248,250"
21112,"199,296,169,170,524,337,145,251"
21113,"448,64,524,80,145"
21114,"291,265,271,438,313,346"
21115,"288,0,128,195,265,399"
21116,"112,267,125,111"
21117,"131,134,296,333,336"
21118,"160,40,334,247"
21119,"64,60,80,24,345,92"
21120,"265,397,376,313,220,221"
21121,"108,243,21,184,126"
21122,"322,419,11,299,51,54"
21123,"326,454,105,493,145,31"
21124,"231,457,218,26,350"
21125,"3,228,5,85,86"
21126,"1,355,483,271,218,475"
21127,"448,64,323,199,170,93"
21128,"64,38,264,10,44,80,145"
21129,"69,11,44,109,24,62"
21130,"69,10,11,44,109"
21131,"425,265,269,218,349"
21132,"97,5,108,13,21,506"
21133,"1,483,169,337,277,278"
21134,"226,131,40,142,145"
21135,"512,320,515,265,17,218"
21136,"128,194,40,139,145,155"
21137,"3,199,200,170,17,18,337,311"
21138,"199,170,436,21,343,187"
21139,"38,8,9,240,308"
21140,"8,308,89,26,350"
21141,"199,265,170,426,169,337,340,311,223"
21142,"172,111,528,21,311,474"
21143,"291,265,522,271,399"
21144,"10,43,145,181,24,60"
21145,"448,64,10,11,220,221"
21146,"32,514,8,111,474,31"
21147,"267,111,21,182,123"
21148,"256,100,147,156,222,255"
21149,"184,185,40,368"
21150,"32,290,297,265,31"
21151,"64,10,145,181,60,93"
21152,"64,322,43,80,54,24"
21153,"38,82,24,345,91"
21154,"225,3,147,85,120,156"
21155,"64,425,265,80,376"
21156,"8,0,514,308"
21157,"160,166,40,15,151,315"
21158,"64,38,264,11,44,45,80"
21159,"74,139,187,307,21,155"
21160,"128,194,3,145,21,85,158"
21161,"169,170,171,199"
21162,"425,340,349,265"
21163,"265,366,271,376,349"
21164,"197,38,145,82,402,60"
21165,"3,4,51,52,188"
21166,"326,105,10,220,221"
21167,"322,10,493,145,54"
21168,"3,267,111,21,126"
21169,"32,290,297,265,31"
21170,"32,135,138,459,170,31"
21171,"34,199,143,21,187,382"
21172,"115,3,187,21"
21173,"454,199,220,221,382,31"
21174,"26,231,457,218,313,346"
21175,"204,13,430,15,17,53,56"
21176,"170,436,21,187,28,29"
21177,"426,54,24,508,62,95"
21178,"256,265,10,11,344,255"
21179,"384,265,49,376,24"
21180,"325,202,111,113,53,28"
21181,"326,105,10,220,221"
21182,"4,111,435,21,182,472"
21183,"131,38,78,241,406"
21184,"66,3,30"
21185,"160,423,40,41,247"
21186,"64,296,15,16,306,473"
21187,"160,35,36,423,315"
21188,"0,38,313,240,89,26"
21189,"296,411,420,300"
21190,"40,76,21,23,187"
21191,"34,3,263,17,18"
21192,"0,457,216,218,254"
21193,"64,299,111,51,404,93"
21194,"376,265,418,515"
21195,"0,38,457,240,249,218"
21196,"418,38,265,240,82"
21197,"8,265,206,208,369,349"
21198,"0,514,8,457,218"
21199,"296,169,411,499"
21200,"40,139,15,144,153"
21201,"3,40,139,21,127"
21202,"395,396,145,181,220,221"
21203,"1,2,271,434,342"
21204,"128,129,40,76,23"
21205,"160,356,166,199,15,151,315"
21206,"74,111,404,118,23"
21207,"147,3,148,21"
21208,"64,38,264,80,145,402"
21209,"3,523,50,53,21,127"
21210,"448,64,524,145,402"
21211,"3,147,148,21,187"
21212,"135,199,169,431,281"
21213,"321,265,271,340,349"
21214,"38,105,106,107,246"
21215,"420,8,296,49,405,24"
21216,"32,131,296,300,241,31"
21217,"355,26,271,313,346,27"
21218,"354,360,271,372,216,255"
21219,"4,108,238,21,22"
21220,"259,199,169,170,426,21,311,124"
21221,"451,203,50,147,120,217"
21222,"199,8,170,171,426,337,274,405,311"
21223,"38,135,39,309,250"
21224,"128,194,4,262,105,145,435"
21225,"38,231,240,26,91"
21226,"3,199,200,170,48,337,21,311"
21227,"32,66,180,120,30,31"
21228,"240,137,38,87"
21229,"160,423,334,247"
21230,"111,112,305,21,126"
21231,"162,163,34,135,237,250"
21232,"33,147,148,21,127"
21233,"169,337,339,277,278"
21234,"448,64,524,145,90"
21235,"160,128,151,152,186,315"
21236,"0,418,38,265,82,249"
21237,"326,105,10,220,221"
21238,"67,10,11,44,145,402,54"
21239,"259,199,169,170,426,311"
21240,"417,296,74,204,13,118"
21241,"111,112,15,17,21,56,126"
21242,"19,4,174,375"
21243,"4,238,435,21,182"
21244,"439,4,208,19,375"
21245,"64,80,145,402,54,95"
21246,"0,1,40,366,271,184"
21247,"64,80,54,24,62,95"
21248,"0,313,346,501"
21249,"259,199,135,169,170,426,431,311"
21250,"326,105,10,220,221"
21251,"128,194,3,131,17,145,466"
21252,"376,425,340,265"
21253,"454,11,109,145,402,31"
21254,"451,3,523,50,147,53"
21255,"325,523,111,53,474"
21256,"128,74,184,185,186,283"
21257,"385,3,228,5,85"
21258,"69,10,11,44,145,24,62"
21259,"362,366,271,213,214"
21260,"199,170,337,339,436,343"
21261,"326,105,10,220,221"
21262,"288,271,469,280,348,255"
21263,"32,111,180,120,123,31"
21264,"160,324,40,41,151,315"
21265,"4,238,51,52,188"
21266,"288,0,128,195,265,340"
21267,"4,5,331,19,435"
21268,"128,160,194,131,166,15,145,151,159"
21269,"8,10,11,206,220,221"
21270,"64,38,39,80,91"
21271,"160,40,315,302"
21272,"111,145,181,21,282,124"
21273,"96,145,245,478,31"
21274,"3,199,200,170,337,21,311"
21275,"72,11,12,44,220,221"
21276,"3,4,435,238"
21277,"3,187,108,21"
21278,"326,105,10,220,221"
21279,"40,145,245,478,31"
21280,"64,323,199,170,80,93"
21281,"97,228,5,21,22"
21282,"38,199,296,170,251,337,54,91,95"
21283,"131,139,241,406,155"
21284,"514,355,8,271,26,350"
21285,"0,420,296,336,216"
21286,"355,455,457,271,218"
21287,"3,40,139,21,124"
21288,"10,43,145,181,24,60"
21289,"96,77,145,478,31"
21290,"170,459,337,339,436"
21291,"10,43,54,55,24"
21292,"296,169,170,417"
21293,"225,147,85,86,120,156"
21294,"128,194,3,108,145,21"
21295,"199,170,494,436,343,184"
21296,"128,194,108,145,21,187"
21297,"326,105,493,145,402"
21298,"135,40,74,141,118"
21299,"160,356,199,494,184,315"
21300,"519,199,105,170,74,307,248"
21301,"384,425,340,265"
21302,"199,200,170,48,337,21,311,154"
21303,"10,220,221,510"
21304,"290,515,265,493,145,31"
21305,"3,199,200,170,337,21,311,187"
21306,"69,426,11,44,109,508"
21307,"64,72,11,12,44,80"
21308,"67,38,264,11,44,145,402"
21309,"425,340,349,265"
21310,"33,3,100,367,21"
21311,"10,145,402,83,54"
21312,"160,487,41,426,149,315"
21313,"3,34,187,21"
21314,"64,93,473,220,221"
21315,"448,64,80,461"
21316,"135,41,21,250,187,286"
21317,"420,296,300,24,62"
21318,"169,337,339"
21319,"0,456,271,213,348,255"
21320,"384,199,265,170,426,337,340,311,223"
21321,"0,425,340,265"
21322,"3,293,305,21,85"
21323,"326,265,105,376,220,221"
21324,"258,322,145,54,478,31"
21325,"224,161,3,41,111,85"
21326,"323,199,170,10,145,181,60"
21327,"38,135,39,309,250"
21328,"183,3,4,7"
21329,"259,199,135,169,170,426,431,311"
21330,"456,429,397,271,313"
21331,"384,265,418,349"
21332,"10,44,145,402,220,221"
21333,"288,291,265,271,498,349"
21334,"73,10,265,44,145,376"
21335,"64,38,71,80,368,24,184"
21336,"224,41,40,160"
21337,"128,194,3,40,139,145,21"
21338,"34,199,200,170,204,13,337,311,447"
21339,"128,0,195,8,40"
21340,"0,420,296,530,216"
21341,"64,323,199,170,80,145,437"
21342,"160,3,35,36,247"
21343,"448,64,265,376,220,221"
21344,"160,40,184,185,315"
21345,"64,131,80,241,145,437"
21346,"346,501,313,26,27"
21347,"226,131,40,368,184"
21348,"0,418,38,265,240,249"
21349,"10,11,44,45,111,145,275"
21350,"0,38,40,145,82,249"
21351,"259,260,199,169,170,426,311"
21352,"66,35,36,147,148,30"
21353,"296,452,460,300"
21354,"234,139,430,21,53,153,60"
21355,"323,199,169,170,111,282"
21356,"66,199,200,170,337,147,148,311,30"
21357,"326,105,10,216,220,254"
21358,"488,265,397,376,313"
21359,"291,425,457,265,271,218"
21360,"160,40,315,151"
21361,"456,10,271,54,26,350"
21362,"353,291,199,170,426,271,337,311,223"
21363,"64,11,109,80,145,402"
21364,"201,41,74,243,184,317"
21365,"0,456,425,265,271"
21366,"160,131,77,334,406,31"
21367,"34,3,115,21,187"
21368,"128,194,40,145,21,187"
21369,"296,452,333,526"
21370,"64,323,199,170,239,60,93"
21371,"360,271,280,218,475,255"
21372,"388,4,238,111,147,148"
21373,"448,64,524,80,145"
21374,"64,10,80,220,221"
21375,"169,426,427,111,112,311"
21376,"74,111,118,23,284"
21377,"454,10,24,25,220,31"
21378,"448,64,524,80,145"
21379,"199,169,170,171,343"
21380,"199,40,135,138,374"
21381,"419,69,234,11,44,21,60"
21382,"162,3,40,21,124"
21383,"128,40,494,151,184,186"
21384,"8,206,208,369,220,221"
21385,"128,135,74,175,250,317"
21386,"325,296,111,275,371,53"
21387,"128,129,40"
21388,"353,458,271,304,277,216"
21389,"145,402,83,54,24,345"
21390,"323,199,170,43,145,181,24"
21391,"199,169,170,426,337,21,311,187,223"
21392,"418,72,265,44,376"
21393,"0,456,265,269,271,218"
21394,"73,10,11,44,45,145"
21395,"329,170,169,199"
21396,"40,145,146,83,54"
21397,"34,131,237,494,241,184"
21398,"224,41,111,21,182,119"
21399,"34,3,263,21,187"
21400,"3,41,42,108,21"
21401,"3,85,86,120,121"
21402,"226,142,131,486"
21403,"128,194,515,265,145,21,187"
21404,"1,483,523,53,277,278"
21405,"326,105,10,220,221"
21406,"64,43,145,181,24,93"
21407,"135,136,74,184,185,283"
21408,"226,131,10,142,54"
21409,"160,131,166,40,15,151"
21410,"69,426,11,44,24,508,62"
21411,"296,428,371,411"
21412,"38,264,271,89,26,444"
21413,"448,64,524,80,145"
21414,"169,426,427,311"
21415,"3,111,115,21,123"
21416,"66,199,200,41,170,42,337,311,30"
21417,"418,38,265,240,91"
21418,"111,112,21,182,412"
21419,"128,194,3,40,139,17,145"
21420,"69,426,11,44,24,508,62"
21421,"418,38,103,8,265,308"
21422,"518,43,145,181,24,28"
21423,"64,322,323,199,170,80,54"
21424,"160,128,324,41,186,315"
21425,"3,199,200,170,337,21,311,126"
21426,"514,8,111,243,404,184"
21427,"448,64,10,220,221"
21428,"0,38,8,206,82,249"
21429,"160,356,199,329,170,315"
21430,"474,3,111,15"
21431,"162,163,34,135,237,250"
21432,"323,199,170,43,145,181,24"
21433,"3,4,51,52,188"
21434,"26,231,296,457,336,218"
21435,"160,131,40,315,159"
21436,"34,447,10,11,21,127"
21437,"80,64,335,448"
21438,"448,64,524,79,145"
21439,"128,129,160,166,40,15,151"
21440,"515,422,425,265,216"
21441,"64,322,80,83,54"
21442,"291,38,77,271,63,31"
21443,"384,265,49,376,24"
21444,"199,296,169,170,426,337,311,251,223"
21445,"33,169,243,21,311,184"
21446,"131,134,199,8,170,426,270,337,274,311"
21447,"3,41,42,21,124"
21448,"128,74,175,243,184,317"
21449,"519,105,74,332,307,53"
21450,"425,418,515,265"
21451,"66,3,199,200,170,337,311,30"
21452,"69,169,426,170,11,44,508"
21453,"448,64,524,335,145"
21454,"128,194,325,41,42,145,53"
21455,"97,331,228,5"
21456,"160,166,40,15,151,315"
21457,"38,199,296,169,170,337,251,63"
21458,"3,19,4,238"
21459,"64,10,145,181,60,93"
21460,"32,297,265,24,345,31"
21461,"38,103,8,308,313,346"
21462,"67,10,11,44,54,220,221"
21463,"169,170,171,199"
21464,"199,170,337,339,436,343"
21465,"448,64,323,199,170,145,181"
21466,"64,11,205,80,24,59"
21467,"40,131,159"
21468,"128,129,40,195"
21469,"485,313,370,216,89,26"
21470,"33,35,36,147,148,21"
21471,"137,91,38,87"
21472,"34,263,199,170,426,337,21,311,187,223"
21473,"199,200,170,108,337,21,22,311"
21474,"3,108,21"
21475,"10,145,83,54,502"
21476,"41,42,219,60,61,30"
21477,"241,131,193,406"
21478,"64,38,264,11,44,45,80"
21479,"128,194,3,100,367,145,21"
21480,"323,199,170,10,145,181,60"
21481,"3,40,139,76,21,23"
21482,"417,359,296,500,21,213"
21483,"384,265,49,402,145,24"
21484,"448,64,10,493,145,220"
21485,"38,135,41,42,309,250"
21486,"64,73,44,80,24,25"
21487,"193,131,142,47,24"
21488,"288,0,128,195,265,340"
21489,"323,199,170,43,23,24"
21490,"64,448,80,145,402"
21491,"353,199,170,458,426,271,337,277,311,223"
21492,"128,194,208,209,145,373"
21493,"128,194,66,168,17,145,30"
21494,"382,199,168,17,24,62"
21495,"168,430,177,17,53,30"
21496,"160,193,131,406,315"
21497,"448,64,524,80,145"
21498,"288,360,456,271,469"
21499,"162,163,44,368,468,184"
21500,"199,169,426,337,311,312,343"
21501,"296,169,499,411"
21502,"326,265,10,105,376,220"
21503,"384,354,265,49,216,24"
21504,"10,24,25,220,221"
21505,"448,64,524,145,442"
21506,"448,64,524,79,145"
21507,"10,11,205,220,221"
21508,"0,456,265,399,271"
21509,"233,239,49,51,24,60"
21510,"38,264,73,10,44,145"
21511,"448,64,524,80,145"
21512,"34,116,21,187,447"
21513,"64,79,145,402,24,59"
21514,"326,199,71,38,105,24,382"
21515,"448,64,524,80,145"
21516,"4,238,15,17,19,56"
21517,"38,137,493,240,145"
21518,"422,456,265,271,216,415"
21519,"160,324,166,41,15,151,315"
21520,"260,199,296,169,170,337,251"
21521,"321,4,271,17,18,435"
21522,"456,271,429,455"
21523,"323,199,170,145,181,60,61"
21524,"3,228,5,51,52"
21525,"128,129,0,313,346"
21526,"16,3,15"
21527,"34,263,169,21,311,187"
21528,"128,194,164,145,21,220,221"
21529,"10,24,25,220,221"
21530,"199,170,171,436,343"
21531,"168,202,366,111,271,17"
21532,"40,145,146,115,21"
21533,"384,199,297,170,265,426,337,311,223"
21534,"267,111,115,21,187"
21535,"240,264,91,38"
21536,"128,194,131,486,40,145"
21537,"38,8,240,308,440"
21538,"64,448,10,44,80,145"
21539,"64,65,489,90,60"
21540,"80,64,93,448"
21541,"11,109,60,245,92,31"
21542,"322,454,493,145,54,31"
21543,"64,65,199,220,221,382"
21544,"160,324,41,184,185,315"
21545,"3,393,42,41,50,53"
21546,"199,200,169,170,337,21,311,187"
21547,"38,199,71,169,24,25"
21548,"38,74,118,23,94"
21549,"64,72,265,44,80,376"
21550,"364,108,21,22,28"
21551,"199,426,21,311,312,187,343"
21552,"67,10,11,44,220,221"
21553,"259,199,135,169,170,426,431,311"
21554,"160,41,44,468,149,315"
21555,"72,10,44,145,181,60"
21556,"8,296,11,109,336,405"
21557,"326,105,10,220,221"
21558,"199,135,170,431,436,343"
21559,"19,4,70,375"
21560,"199,169,170,459,343"
21561,"48,154,124,21"
21562,"326,105,10,271,220,444"
21563,"34,169,170,237,21,187"
21564,"0,8,206,208,369"
21565,"288,326,105,498,220,221"
21566,"34,356,263,199,21,187"
21567,"72,10,44,83,54"
21568,"393,115,21,53,187"
21569,"265,501,376,313,346"
21570,"448,64,524,145,90"
21571,"4,262,105,238,188"
21572,"356,199,487,329,426,170"
21573,"80,10,64,448"
21574,"265,362,271,340,349"
21575,"38,296,300,240,24,62"
21576,"0,453,8,235,208"
21577,"135,329,138,170,243,184"
21578,"34,325,108,21,53,447"
21579,"199,200,170,337,21,311,187,127"
21580,"131,105,406,23,219,30"
21581,"34,3,21,187,127"
21582,"64,323,199,170,43,80,24"
21583,"199,296,169,170,337,251"
21584,"288,484,397,469,313,255"
21585,"452,454,296,24,25,31"
21586,"128,74,175,243,184,283"
21587,"100,13,301,21,122,222"
21588,"390,199,135,298,53,382"
21589,"321,265,271,399,349"
21590,"290,494,184,25,24,31"
21591,"3,4,238,7"
21592,"64,322,80,145,181,54"
21593,"296,145,306,242,181,220"
21594,"10,13,83,54,506"
21595,"34,228,5,21,379,447"
21596,"226,131,38,78,368,184"
21597,"128,129,131,40,241"
21598,"3,4,435,21,154"
21599,"96,111,120,121,282,31"
21600,"1,2,265,271,438,342"
21601,"64,38,199,264,80,382"
21602,"38,71,264,60,24,92"
21603,"38,105,106,74,84,88"
21604,"515,169,265,340,311"
21605,"68,115,21,53,187"
21606,"69,10,11,44,205"
21607,"448,64,299,51,93"
21608,"131,105,41,406,23,215"
21609,"384,297,418,265"
21610,"448,64,80,93"
21611,"33,3,124,21"
21612,"128,165,74,175,23"
21613,"135,199,74,170,307,248,250"
21614,"38,199,39,169,170,296,337,251"
21615,"105,493,145,23,318"
21616,"352,288,397,271,469,313"
21617,"226,131,142,368,184"
21618,"3,4,238"
21619,"288,291,271,498,444"
21620,"64,448,38,80,240"
21621,"516,265,271,273,376"
21622,"97,4,5,364,435,28"
21623,"64,38,78,368,80,184"
21624,"128,74,175,528,303,311"
21625,"456,8,271,308,213,252"
21626,"336,296,420,333"
21627,"3,199,200,170,337,21,311,187"
21628,"38,231,105,26,318,63"
21629,"80,64,93,448"
21630,"38,231,103,8,26,285"
21631,"523,172,180,21,53,120"
21632,"32,265,273,349,31"
21633,"128,194,100,13,401,145,222"
21634,"4,169,170,311,188"
21635,"323,199,169,170,311"
21636,"291,231,8,206,271,26"
21637,"199,170,459,436,343"
21638,"33,199,200,170,337,21,311,126"
21639,"8,308,89,26,350"
21640,"34,3,263,21,187"
21641,"131,134,199,170,171,77,31"
21642,"323,199,169,170,111,282"
21643,"301,111,21,182,472"
21644,"128,130,131,40,241"
21645,"323,199,170,299,145,51,181"
21646,"38,74,118,23"
21647,"265,269,208,471,344,218"
21648,"64,38,264,10,44,80,145"
21649,"97,5,331,207,28"
21650,"326,105,10,493,145,220"
21651,"448,473,64,93"
21652,"0,38,8,206,240"
21653,"128,194,3,145,21,187"
21654,"3,4,238,147,148"
21655,"69,10,11,44,24,62"
21656,"64,10,11,44,45,80,145"
21657,"288,291,265,271,498,349"
21658,"488,425,491,265"
21659,"3,4,238,7"
21660,"324,40,41,139,145,146"
21661,"260,199,296,169,170,337,251"
21662,"131,134,199,169,170,171"
21663,"64,448,296,460,80"
21664,"356,199,169,170,171"
21665,"72,11,12,44,60,61"
21666,"453,265,208,218,349,446"
21667,"384,265,49,83,54,24"
21668,"40,145,402,370,216"
21669,"288,482,456,271,501,313"
21670,"162,163,34,202,237,111"
21671,"128,324,41,184,185,186"
21672,"105,74,111,495,404,23"
21673,"3,199,200,170,337,21,311"
21674,"0,484,279,216,249,255"
21675,"128,194,3,100,40,17,145"
21676,"454,10,24,25,220,31"
21677,"3,265,395,396,340,21"
21678,"240,264,91,38"
21679,"3,325,204,13,15,53"
21680,"160,128,40,151,186,315"
21681,"242,10,220,221"
21682,"184,185,40,368"
21683,"72,11,12,44,220,221"
21684,"199,200,41,170,108,337,21,311,286"
21685,"448,64,296,300,93"
21686,"160,3,40,41,21"
21687,"199,169,170,459,171"
21688,"19,4,70,375"
21689,"66,523,147,148,53,30"
21690,"199,200,170,332,15,16,337,53,311"
21691,"128,160,151,152,186,315"
21692,"224,160,41,21,182,247"
21693,"273,349,265,399"
21694,"323,199,170,43,145,181,24"
21695,"448,64,80,145,181"
21696,"0,38,105,240,249,318"
21697,"64,10,80,220,221"
21698,"0,8,206,208,369"
21699,"128,417,194,296,204,13,145"
21700,"224,3,41,204,13,21"
21701,"199,202,170,111,248,345,24"
21702,"128,194,3,202,111,145,50"
21703,"34,199,143,21,187,382"
21704,"10,11,205,220,221"
21705,"68,111,53,21,182,472"
21706,"10,43,145,181,24,60"
21707,"68,21,53,182,187"
21708,"131,38,78,368,241,184"
21709,"96,258,199,170,171,31"
21710,"72,11,12,44,60,61"
21711,"64,38,264,10,44,80,145"
21712,"291,387,457,271,218"
21713,"326,105,10,220,221"
21714,"3,228,5,85,86"
21715,"34,3,199,200,170,337,21,311,447"
21716,"135,199,169,431,311"
21717,"199,170,426,337,436,343,311,223"
21718,"296,300,333,526"
21719,"131,40,139,241,406"
21720,"448,64,145,402,54,55"
21721,"326,105,10,220,221"
21722,"8,270,21,405,124"
21723,"64,233,80,51,220,221"
21724,"199,169,170,171,426,508"
21725,"3,168,15,16,17"
21726,"0,456,265,399,271"
21727,"3,519,105,50,23"
21728,"296,169,411,499"
21729,"448,64,40,524,145"
21730,"326,105,10,220,221"
21731,"72,11,12,44,220,221"
21732,"64,38,264,80,54,95"
21733,"296,169,507,311"
21734,"66,301,21,379,30"
21735,"484,231,366,271,26,255"
21736,"391,8,308,23,26"
21737,"0,8,206,208,369"
21738,"199,40,135,138,374"
21739,"38,135,240,309,250"
21740,"68,111,53,21,182,472"
21741,"178,21,22,30,126"
21742,"64,38,264,10,44,80,145"
21743,"455,397,271,216,313,380"
21744,"3,19,4,7"
21745,"328,145,402,83,54,31"
21746,"291,419,11,271,220,221"
21747,"128,33,194,40,139,145,21"
21748,"96,323,199,170,60,92,31"
21749,"1,425,265,527,340"
21750,"160,135,202,334,111,250"
21751,"352,288,456,271,469"
21752,"240,137,91,38"
21753,"449,10,271,372,220,255"
21754,"0,265,216,380,349"
21755,"296,499,428,507"
21756,"515,359,265,208,209,213"
21757,"3,102,199,200,170,337,21,311"
21758,"69,10,11,44,109"
21759,"0,1,43,23,24"
21760,"169,265,340,21,311,187"
21761,"38,455,264,271,240"
21762,"10,493,145,220,221"
21763,"3,332,17,18,53,21"
21764,"226,131,38,78,368,184"
21765,"384,265,297,49,24"
21766,"160,40,139,204,13,334"
21767,"10,493,145,220,221"
21768,"40,145,402,83,54"
21769,"169,170,21,53,187,287"
21770,"128,194,3,145,21"
21771,"288,255,199,170,426,337,469,311,348,223"
21772,"448,64,38,135,309,250"
21773,"33,3,201,41,21"
21774,"355,456,271,26,27"
21775,"291,457,265,271,218,349"
21776,"448,64,296,300,93"
21777,"8,0,514,308"
21778,"3,388,301,111,85,21"
21779,"40,466,131"
21780,"38,60,24,345,92,94"
21781,"199,200,41,42,170,337,215,311"
21782,"38,264,10,44,145,54,95"
21783,"17,18,3,58"
21784,"1,2,277,53,278,287"
21785,"33,3,147,148,21"
21786,"3,99,4,85,53,183"
21787,"347,484,462,255"
21788,"3,199,200,170,337,21,311"
21789,"323,199,170,239,145,181,60"
21790,"64,10,11,44,45,80,145"
21791,"3,19,4,435"
21792,"97,5,108,21,22"
21793,"64,43,473,24,345"
21794,"8,10,206,220,221"
21795,"32,290,208,369,31"
21796,"323,199,170,43,145,181,24"
21797,"355,291,271,456"
21798,"131,199,494,241,184,382"
21799,"97,385,228,5"
21800,"291,424,456,271,218"
21801,"38,71,393,60,53,24,92"
21802,"199,10,220,221,382"
21803,"102,40,296,139,499,21"
21804,"320,128,194,145,17,467,53"
21805,"291,456,271,26,350"
21806,"397,213,214,313,218,351"
21807,"68,41,21,182,53,286"
21808,"3,41,42,21,126"
21809,"64,448,80,145,402"
21810,"4,19,435,277,278"
21811,"448,64,40,524,145"
21812,"322,11,109,83,54"
21813,"128,129,328,145,478,31"
21814,"64,38,71,80,24,91"
21815,"34,3,68,21,53,187"
21816,"74,111,528,303,311,284"
21817,"197,38,264,10,44,145,60"
21818,"64,10,80,145,402,54"
21819,"326,105,10,220,221"
21820,"3,17,18,21,187"
21821,"448,64,38,71,80,24"
21822,"322,43,145,181,54,24"
21823,"256,512,515,265,218,255"
21824,"89,26,23"
21825,"97,228,5,6"
21826,"160,40,201,41,315"
21827,"291,38,231,271,26,63"
21828,"128,194,3,41,42,145,21"
21829,"288,0,34,263,21,187"
21830,"225,167,147,120,156"
21831,"38,137,74,204,13,303"
21832,"231,296,74,526,118,26"
21833,"96,8,10,11,285,31"
21834,"69,10,11,44,145,24,62"
21835,"66,3,523,147,53,30"
21836,"64,72,11,12,44,80"
21837,"160,33,40,147,21,156"
21838,"0,8,206,208,369"
21839,"64,69,11,44,80,24,62"
21840,"265,208,209,376,218,351"
21841,"448,473,64,93"
21842,"242,10,220,221"
21843,"128,160,334,247,186"
21844,"1,483,169,337,277,278"
21845,"38,71,199,296,170,240,337,24,251"
21846,"449,488,265,458,271,277"
21847,"3,199,200,170,108,337,21,311"
21848,"256,15,16,400,255"
21849,"323,199,170,10,145,181,60"
21850,"68,523,21,53,182"
21851,"224,135,40,41,138"
21852,"145,83,115,21,54,502"
21853,"3,40,41,208,209,21"
21854,"38,8,137,308,87"
21855,"38,39,296,240,336"
